"","ScoringCrediticio","Edad","BalanceCuenta","CantidadProductos","SalarioEstimado","DejaBanco"
"5849",707,29,0,2,139953.94,"0"
"5850",656,37,112291.34,1,153157.97,"0"
"5851",445,38,119413.62,2,175756.36,"0"
"5852",625,43,201696.07,1,133020.9,"1"
"5853",681,38,181804.34,2,57517.71,"0"
"5854",556,46,0,2,109184.24,"0"
"5855",791,25,0,1,89666.28,"0"
"5856",637,40,0,2,181610.6,"0"
"5857",683,38,126152.84,1,15378.75,"0"
"5858",586,34,74309.81,1,15034.93,"0"
"5859",673,36,73088.06,2,196142.26,"0"
"5860",645,42,0,1,149807.01,"0"
"5861",718,52,79475.3,3,32421.32,"1"
"5862",639,37,151242.48,1,49637.65,"0"
"5863",602,32,0,2,116052.92,"0"
"5864",573,36,0,1,56905.38,"0"
"5865",645,49,0,2,10023.15,"0"
"5866",594,40,122417.17,2,190882.69,"0"
"5867",546,52,0,1,137332.37,"1"
"5868",582,40,110150.43,1,191757.65,"1"
"5869",582,20,0,1,55763.66,"0"
"5870",850,49,128663.9,1,65769.3,"1"
"5871",633,33,0,2,191111.02,"0"
"5872",535,31,111855.04,2,36278.89,"0"
"5873",563,39,0,2,17603.81,"0"
"5874",718,33,102874.28,1,117841.06,"0"
"5875",581,54,152508.99,1,187597.98,"1"
"5876",649,45,92786.66,1,173365.9,"1"
"5877",745,32,0,4,179705.13,"1"
"5878",647,52,130013.12,1,190806.36,"1"
"5879",471,58,114713.57,1,36315.03,"0"
"5880",555,55,146798.81,1,74149.77,"0"
"5881",642,30,80964.57,2,174738.2,"0"
"5882",623,29,0,2,39382.06,"0"
"5883",660,30,84440.1,2,60485.98,"0"
"5884",506,59,119152.1,2,170679.74,"0"
"5885",655,51,0,2,15801.02,"0"
"5886",777,43,0,2,21785.91,"0"
"5887",560,30,108883.29,1,27914.95,"0"
"5888",557,57,120043.13,1,132370.75,"1"
"5889",757,46,0,2,37460.05,"0"
"5890",822,32,116358,1,108798.36,"0"
"5891",543,37,122304.65,2,33998.7,"0"
"5892",704,38,106687.76,1,173776.5,"0"
"5893",558,27,152283.39,1,183271.15,"0"
"5894",712,53,111061.01,2,26542.17,"0"
"5895",801,43,158713.08,2,98586.14,"0"
"5896",608,42,163548.07,1,38866.85,"0"
"5897",607,36,98266.3,1,46416.36,"0"
"5898",813,30,116416.94,1,85808.22,"0"
"5899",528,37,103772.45,1,197111.99,"0"
"5900",536,35,0,1,171840.24,"1"
"5901",710,30,133537.1,2,155593.74,"0"
"5902",760,39,178585.46,1,67131.3,"1"
"5903",556,35,0,2,192751.18,"0"
"5904",748,60,152335.7,1,126743.33,NA
"5905",575,30,0,2,185341.63,"0"
"5906",514,35,121030.9,1,10008.68,"0"
"5907",601,74,0,2,51554.58,"0"
"5908",695,46,49512.55,1,133007.34,"0"
"5909",713,39,0,2,126263.97,"0"
"5910",600,58,118723.11,1,6209.51,"1"
"5911",791,33,130229.71,2,54019.93,"1"
"5912",483,48,0,2,110059.38,"0"
"5913",635,29,0,2,117173.8,"0"
"5914",684,35,99967.76,1,176882.08,"0"
"5915",602,72,0,2,171260.66,"0"
"5916",683,42,148283.94,1,44692.63,"1"
"5917",698,57,136325.48,2,72549.27,"1"
"5918",639,66,0,2,42240.54,"0"
"5919",641,77,0,3,81514.06,"0"
"5920",667,42,64404.26,2,26022.37,"0"
"5921",766,34,106434.94,1,137995.66,"1"
"5922",567,38,127678.8,2,45422.89,"0"
"5923",502,57,101465.31,1,43568.31,"1"
"5924",731,37,116880.53,1,172718.35,"1"
"5925",801,58,79954.61,2,30484.19,"0"
"5926",527,32,0,1,109523.88,"0"
"5927",654,37,112146.12,1,75927.35,"0"
"5928",695,42,0,2,140724.64,"0"
"5929",484,55,149349.58,3,137519.92,"1"
"5930",666,36,0,2,35156.54,"0"
"5931",633,29,138577.34,1,193362.99,"0"
"5932",754,32,0,2,89520.75,"0"
"5933",465,25,78247.31,2,10472.31,"0"
"5934",738,33,92676.3,1,105817.63,"0"
"5935",737,35,133377.8,1,64050.19,"0"
"5936",604,53,144453.75,1,190998.96,"1"
"5937",734,43,55853.33,2,94811.85,"1"
"5938",564,33,135946.26,1,63170,"0"
"5939",645,41,0,1,28667.56,"0"
"5940",605,36,0,1,690.84,"0"
"5941",739,40,0,2,173321.65,"0"
"5942",792,30,0,2,199644.2,"0"
"5943",564,31,121461.87,1,20432.09,"1"
"5944",511,31,137411.29,1,161854.98,"0"
"5945",670,35,79585.96,1,198802.9,"0"
"5946",535,48,134542.73,1,58203.67,"1"
"5947",678,66,0,2,47117.03,"0"
"5948",644,48,0,2,44965.54,"1"
"5949",576,26,0,2,34101.06,"0"
"5950",849,41,84622.13,1,198072.16,"0"
"5951",523,24,172231.93,1,155144.12,"0"
"5952",794,54,75900.84,1,192154.66,"0"
"5953",459,50,109387.9,1,155721.15,"0"
"5954",743,37,69143.91,2,105780.18,"0"
"5955",622,42,0,2,119127.06,"0"
"5956",410,35,117183.74,1,109733.73,"0"
"5957",734,33,121898.58,1,61829.89,"0"
"5958",534,34,121551.58,2,70179,"0"
"5959",751,38,0,2,90839.61,"0"
"5960",636,32,0,2,138555.46,"0"
"5961",682,58,0,1,706.5,"0"
"5962",659,32,95377.13,1,187551.24,"0"
"5963",692,27,125547.53,1,7900.46,"0"
"5964",659,50,0,1,183399.12,"1"
"5965",524,36,0,2,109614.57,"0"
"5966",756,28,0,1,164394.65,"0"
"5967",715,42,88120.97,2,21333.22,"0"
"5968",584,40,82441.75,1,80852.11,"0"
"5969",699,43,80764.03,1,199378.58,"1"
"5970",632,32,0,2,19525.65,"0"
"5971",721,37,107720.64,1,158591.12,"0"
"5972",787,42,145988.65,2,79510.37,"0"
"5973",677,58,90022.85,1,2988.28,"0"
"5974",576,55,0,2,94450.97,"0"
"5975",613,47,146034.74,1,77146.14,"0"
"5976",810,33,0,2,77965.67,"0"
"5977",715,31,110581.29,1,94715.24,"0"
"5978",520,43,0,2,36202.74,"0"
"5979",672,33,0,2,182738,"0"
"5980",700,47,0,1,121798.52,"1"
"5981",670,33,141204.65,2,76257.46,"0"
"5982",726,53,113537.73,1,28367.21,"0"
"5983",638,24,0,2,162597.15,"0"
"5984",731,19,0,2,151581.79,"0"
"5985",775,66,0,2,67622.34,"0"
"5986",831,30,0,2,3430.38,"0"
"5987",644,40,93183.19,1,73882.49,"0"
"5988",846,61,0,2,96202.44,"0"
"5989",628,39,107553.33,1,117523.41,"0"
"5990",590,32,0,2,138889.15,"0"
"5991",643,25,115142.9,1,148098.95,"0"
"5992",652,75,0,2,114675.75,"0"
"5993",696,34,150856.79,1,8236.78,"0"
"5994",733,24,161884.99,1,9617.24,"0"
"5995",714,21,86402.52,2,27330.59,"0"
"5996",759,44,111095.58,2,100137.7,"0"
"5997",628,29,71996.29,1,34857.46,"0"
"5998",570,39,129674.89,2,80552.36,"0"
"5999",674,44,131593.85,1,171345.02,"1"
"6000",457,38,0,2,173219.09,"0"
"6001",766,28,90696.78,1,21597.2,"0"
"6002",716,50,119655.77,1,12944.17,"1"
"6003",485,25,134467.26,1,113266.09,"0"
"6004",684,41,0,1,138394.37,"0"
"6005",543,71,104308.77,1,25650.04,"0"
"6006",611,37,0,2,125696.26,"0"
"6007",604,23,124577.33,1,7267.25,"0"
"6008",539,39,0,2,48189.94,"0"
"6009",647,30,143138.91,2,2955.46,"0"
"6010",673,65,0,1,85733.33,"0"
"6011",602,38,111835.94,2,124389.61,"0"
"6012",449,37,0,2,82176.48,"0"
"6013",593,39,117704.73,1,197933.5,"0"
"6014",491,19,125860.2,1,129690.5,"0"
"6015",493,33,90791.69,1,59659.53,"0"
"6016",575,27,139301.68,1,99843.98,"0"
"6017",663,33,96769.04,1,36864.05,"0"
"6018",653,25,158266.42,3,199357.24,"0"
"6019",822,37,105563,1,182624.93,"0"
"6020",755,33,90560.3,2,42607.69,"0"
"6021",530,33,75242.28,1,101694.67,"0"
"6022",730,39,116537.6,1,145679.6,"0"
"6023",780,34,94108.54,2,177235.21,"0"
"6024",650,42,194532.66,1,171045.31,"1"
"6025",699,53,0,2,111307.98,"0"
"6026",730,32,127661.69,1,60905.51,"0"
"6027",651,56,0,1,84383.22,"1"
"6028",644,38,0,2,79928.41,"0"
"6029",850,49,122486.47,1,59748.19,"0"
"6030",620,31,166833.86,2,135171.6,"0"
"6031",725,26,98684.15,1,133720.57,"0"
"6032",578,34,147487.23,2,66680.77,"0"
"6033",481,39,111233.09,1,123995.15,"0"
"6034",616,31,0,1,76456.17,"0"
"6035",684,42,103210.27,1,31002.03,"0"
"6036",600,35,143744.77,2,104076.51,"0"
"6037",601,44,0,2,58561.31,"0"
"6038",505,34,104498.79,1,126451.14,"0"
"6039",649,45,0,2,75204.21,"0"
"6040",620,38,0,2,38015.34,"0"
"6041",472,31,58662.92,2,73322,"0"
"6042",463,41,123151.51,2,70127.93,"0"
"6043",522,32,124450.36,2,165786.1,"0"
"6044",510,32,103324.78,1,46127.7,"0"
"6045",842,29,0,2,123437.05,"0"
"6046",737,33,0,2,115115.32,"0"
"6047",632,49,167962.7,1,140201.21,"0"
"6048",613,34,0,1,41724.72,"0"
"6049",723,49,153855.52,1,180862.26,"1"
"6050",543,36,0,2,141210.5,"0"
"6051",666,39,0,2,102999.33,"0"
"6052",506,34,90307.62,1,159235.29,"0"
"6053",636,76,126534.6,1,39789.62,"0"
"6054",666,43,137780.74,2,119100.05,"1"
"6055",646,50,104129.24,2,181794.86,"1"
"6056",682,43,125851.93,1,193318.33,"0"
"6057",435,36,0,1,197015.2,"0"
"6058",699,31,125927.51,2,147661.47,"0"
"6059",434,55,0,1,73562.05,"1"
"6060",850,34,129668.43,2,88743.99,"0"
"6061",583,38,0,1,47848.56,"0"
"6062",671,27,0,2,120893.07,"0"
"6063",576,29,130575.26,1,173629.78,"0"
"6064",766,30,127786.28,2,28879.3,"0"
"6065",591,44,113581.98,1,1985.41,"0"
"6066",777,30,137851.31,1,5008.23,"1"
"6067",644,49,0,2,145089.64,"0"
"6068",722,37,0,2,31921.95,"0"
"6069",711,29,130181.47,2,31811.44,"0"
"6070",825,29,148874.01,2,71192.82,"0"
"6071",767,37,0,2,24734.25,"0"
"6072",772,42,75075.31,2,92888.52,"1"
"6073",674,32,85757.93,1,95481,"0"
"6074",677,18,134796.87,2,114858.9,"0"
"6075",494,30,85704.95,1,27886.06,"0"
"6076",773,23,0,2,56759.79,"0"
"6077",543,35,137482.19,1,62389.35,"0"
"6078",609,32,99883.16,1,120594.85,"0"
"6079",632,44,107764.75,1,185667.72,"0"
"6080",633,35,0,2,65675.47,"0"
"6081",681,65,134714.7,2,190419.81,"0"
"6082",663,40,156218.19,1,33607.72,"0"
"6083",650,55,140891.46,3,179834.45,"1"
"6084",736,57,95295.39,1,28434.44,"1"
"6085",850,38,0,2,9015.07,"0"
"6086",649,50,155393.32,1,87351.42,"1"
"6087",737,32,128551.36,2,189402.71,"0"
"6088",653,41,102768.42,1,55663.85,"0"
"6089",610,49,113882.33,1,195813.81,"1"
"6090",643,32,0,1,131301.74,"0"
"6091",682,64,0,2,103318.44,"0"
"6092",680,24,0,3,154971.63,"1"
"6093",681,44,91115.76,2,24208.84,"1"
"6094",683,43,112499.42,2,30375.18,"0"
"6095",797,32,151922.94,1,8877.06,"0"
"6096",643,45,45144.43,1,60917.24,"1"
"6097",435,32,57017.06,2,5907.11,"0"
"6098",639,38,0,1,42862.82,"0"
"6099",659,20,0,2,112572.02,"0"
"6100",535,29,112367.34,1,185630.76,"0"
"6101",803,32,192122.84,1,54277.45,"1"
"6102",726,31,0,2,106117.3,"0"
"6103",591,24,147360,1,25310.82,"0"
"6104",575,52,123925.23,1,111342.66,"1"
"6105",677,44,148770.61,2,191057.76,"0"
"6106",648,32,0,1,117323.31,"0"
"6107",617,34,61687.33,2,105965.25,"0"
"6108",799,63,110314.21,2,37464,"1"
"6109",840,51,87779.83,1,36687.11,"1"
"6110",583,42,0,2,144039.05,"0"
"6111",678,43,153393.18,2,193828.27,"0"
"6112",850,24,0,2,13159.9,"0"
"6113",430,38,153058.64,1,99377.27,"0"
"6114",643,34,83132.09,1,21360.88,"0"
"6115",765,44,0,2,159899.97,"0"
"6116",817,37,81070.34,2,80985.88,"0"
"6117",493,36,0,2,65816.53,"0"
"6118",725,19,75888.2,1,45613.75,"0"
"6119",574,26,97460.1,1,43093.67,"0"
"6120",583,54,115988.86,1,57553.98,"1"
"6121",718,33,70541.06,1,88592.8,"0"
"6122",776,29,178171.04,2,115818.51,"0"
"6123",615,35,97440.02,2,139816.1,"0"
"6124",599,46,81742.84,2,83282.21,"0"
"6125",469,31,0,1,146213.75,"1"
"6126",592,41,0,2,65906.07,"0"
"6127",690,40,77641.99,1,189051.59,"1"
"6128",678,30,139676.95,2,16146,"0"
"6129",647,44,93960.35,1,36579.53,"1"
"6130",580,55,104305.74,1,175750.21,"0"
"6131",779,34,0,2,111676.63,"0"
"6132",673,37,0,1,13624.02,"0"
"6133",468,56,0,3,62256.87,"1"
"6134",577,41,0,1,167621.18,"0"
"6135",540,41,0,2,121098.65,"0"
"6136",850,41,0,2,34827.43,"0"
"6137",565,38,122447.76,1,67339.34,"0"
"6138",596,42,0,2,121568.37,"0"
"6139",425,40,166776.6,2,172646.88,"0"
"6140",663,42,82228.67,2,71359.78,"0"
"6141",627,25,0,1,194313.93,"0"
"6142",691,33,128306.83,1,113580.79,"0"
"6143",735,73,0,1,114283.33,"0"
"6144",555,48,142055.41,2,79134.78,"0"
"6145",729,32,93694.42,1,79919.13,"0"
"6146",516,45,0,1,95273.73,"1"
"6147",683,35,132371.3,2,186123.57,"0"
"6148",663,22,0,2,131827.15,"0"
"6149",645,42,98298.18,1,676.06,"0"
"6150",518,38,90957.81,1,162304.59,"0"
"6151",781,48,57098.96,1,85644.06,"1"
"6152",682,35,181166.44,1,63737.19,"1"
"6153",803,50,98173.02,1,22457.25,"1"
"6154",589,38,92219.21,1,99106.97,"0"
"6155",461,25,0,2,15306.29,"0"
"6156",736,36,103914.17,1,110035.88,"1"
"6157",539,42,177728.55,1,105013.63,"0"
"6158",715,42,0,2,128745.69,"0"
"6159",746,35,172274.01,1,22374.97,"0"
"6160",587,38,132122.42,2,31730.32,"0"
"6161",668,25,0,2,135112.09,"0"
"6162",703,37,105961.68,2,74158.8,"0"
"6163",625,57,0,1,84106.17,"1"
"6164",850,28,0,2,185821.41,"0"
"6165",709,34,111669.68,1,57029.66,"0"
"6166",601,34,0,2,27022.57,"0"
"6167",850,44,112755.34,2,158171.36,"0"
"6168",605,64,129555.7,1,13601.79,"0"
"6169",749,46,66582.81,1,78753.12,"1"
"6170",638,33,129335.65,1,56585.2,"1"
"6171",812,44,0,3,66926.83,"1"
"6172",753,31,106596.29,1,91305.77,"0"
"6173",759,38,104091.29,1,91561.91,"0"
"6174",659,43,106086.42,2,26900.63,"0"
"6175",681,36,141952.07,1,185144.08,"0"
"6176",680,35,0,2,143774.06,"0"
"6177",795,33,104552.72,1,120853.83,"1"
"6178",635,48,81556.89,2,191914.37,"0"
"6179",591,43,0,2,198926.36,"0"
"6180",779,40,75470.23,1,52894.01,"0"
"6181",660,48,90044.32,2,187604.97,"1"
"6182",639,54,0,2,53843.71,"0"
"6183",680,36,0,2,20109.21,"0"
"6184",847,37,112712.17,1,116097.26,"0"
"6185",723,30,0,3,164647.72,"1"
"6186",685,43,0,2,107811.28,"0"
"6187",651,45,0,1,67740.08,"1"
"6188",785,33,136624.6,2,169117.74,"0"
"6189",705,39,149379.66,2,96075.55,"0"
"6190",755,36,0,2,176809.87,"0"
"6191",559,70,0,1,122996.76,"0"
"6192",708,59,0,1,179673.11,"1"
"6193",529,22,0,1,151169.83,"0"
"6194",549,31,135020.21,2,23343.18,"0"
"6195",600,39,88477.36,2,58632.37,"0"
"6196",709,37,0,3,71738.56,"0"
"6197",764,34,108760.27,2,166324.79,"1"
"6198",697,42,132739.26,2,174667.65,"0"
"6199",583,40,54428.37,1,109638.78,"1"
"6200",608,33,89968.69,1,68777.26,"0"
"6201",651,45,86714.06,1,85869.89,"1"
"6202",746,34,141806,2,183494.87,"0"
"6203",677,26,102395.79,1,119368.99,"0"
"6204",749,37,0,2,20306.79,"0"
"6205",780,33,145580.61,1,154598.56,"0"
"6206",695,39,0,2,102763.69,"0"
"6207",580,29,61710.44,2,128077.8,"0"
"6208",621,34,0,1,47972.65,"0"
"6209",575,36,0,1,55868.97,"1"
"6210",642,49,120688.61,1,24770.22,"1"
"6211",443,29,99027.61,2,10940.4,"0"
"6212",527,39,0,2,167183.07,"1"
"6213",554,43,120847.11,1,7611.61,"1"
"6214",684,26,114035.39,1,96885.19,"0"
"6215",717,25,108664.85,2,190011.85,"0"
"6216",604,47,62094.71,3,9308.1,"1"
"6217",680,34,0,2,167035.07,"0"
"6218",513,30,0,2,162523.66,"0"
"6219",782,34,0,1,183021.06,"1"
"6220",644,31,86006.3,1,73922.95,"0"
"6221",537,37,0,1,17802.42,"0"
"6222",664,31,104158.84,1,134169.85,"0"
"6223",636,39,118336.14,1,184691.77,"0"
"6224",805,39,0,1,166650.32,"0"
"6225",587,62,121286.27,1,6776.92,"0"
"6226",524,31,107818.63,1,199725.39,"1"
"6227",518,35,141665.63,1,192776.64,"0"
"6228",411,54,0,1,76621.49,"0"
"6229",490,33,0,2,80792.83,"0"
"6230",527,35,0,1,98031.53,"1"
"6231",763,35,0,1,31372.91,"0"
"6232",672,53,0,1,136910.18,"0"
"6233",831,34,0,2,165840.94,"0"
"6234",632,44,133793.89,1,34607.14,"1"
"6235",628,36,0,2,8742.91,"0"
"6236",731,37,0,2,170338.35,"0"
"6237",818,26,0,2,167036.94,"0"
"6238",620,25,137712.01,1,76197.05,"0"
"6239",603,51,186825.57,1,93739.71,"1"
"6240",630,50,0,2,79377.45,"0"
"6241",686,39,129626.19,2,103220.56,"0"
"6242",797,55,0,4,49418.87,"1"
"6243",477,47,144900.58,1,61315.37,"1"
"6244",714,45,150900.29,2,139889.15,"0"
"6245",831,32,146033.62,1,191260.74,"0"
"6246",758,40,0,2,96097.65,"0"
"6247",560,28,0,2,120880.72,"0"
"6248",707,43,0,2,118368.2,"0"
"6249",666,33,124125.26,1,81884.8,"0"
"6250",693,39,0,2,81901.6,"0"
"6251",759,45,0,2,99251.24,"0"
"6252",769,39,0,1,47722.79,"0"
"6253",629,37,99546.25,3,25136.95,"1"
"6254",771,51,135506.58,3,152479.64,"1"
"6255",677,26,98723.67,1,151146.67,"0"
"6256",698,52,107906.75,1,168886.39,"1"
"6257",745,25,157993.15,2,146041.45,"0"
"6258",539,30,0,2,160979.66,"0"
"6259",555,40,43028.77,1,170514.21,"0"
"6260",678,27,87099.85,2,149550.95,"0"
"6261",698,51,111018.98,1,86410.28,"0"
"6262",581,30,0,2,199464.08,"0"
"6263",838,43,123105.88,2,145765.83,"0"
"6264",724,29,0,1,8982.75,"0"
"6265",664,31,114519.57,2,79222.02,"0"
"6266",819,39,133102.92,1,27046.46,"1"
"6267",684,24,79263.9,1,196574.48,"0"
"6268",696,24,0,1,10883.52,"0"
"6269",531,37,143407.29,2,84402.46,"0"
"6270",465,53,117438.17,1,74898.8,"1"
"6271",793,36,0,1,148993.47,"0"
"6272",679,42,0,2,71823.15,"0"
"6273",634,35,116269.01,1,129964.94,"0"
"6274",650,31,160566.11,2,27073.81,"0"
"6275",594,30,0,2,124071.71,"0"
"6276",646,39,111574.41,1,30838.51,"0"
"6277",625,39,129845.26,1,96444.88,"0"
"6278",590,36,0,2,48876.84,"0"
"6279",591,31,0,2,48778.46,"0"
"6280",754,28,0,2,52615.62,"0"
"6281",850,55,98488.08,1,155879.57,"1"
"6282",586,35,164769.02,3,119814.25,"1"
"6283",425,39,0,2,197226.32,"0"
"6284",532,38,0,2,30583.95,"0"
"6285",512,35,124580.69,1,18785.48,"0"
"6286",597,36,0,2,7156.09,"0"
"6287",691,44,134066.1,2,197572.41,"0"
"6288",576,39,0,2,68814.23,"0"
"6289",609,35,147900.43,1,140000.29,"0"
"6290",640,23,72012.76,1,161333.13,"0"
"6291",460,35,102742.91,2,189339.6,"0"
"6292",569,51,0,3,75084.96,"1"
"6293",687,35,125141.24,2,148537.07,"0"
"6294",850,30,154870.28,1,54191.38,"0"
"6295",706,32,88348.43,2,104181.78,"0"
"6296",739,34,0,1,60584.33,"0"
"6297",713,47,95994.98,1,197529.23,"0"
"6298",559,34,0,2,66721.98,"0"
"6299",447,41,0,4,197490.39,"1"
"6300",717,42,190305.78,1,99347.8,"1"
"6301",653,37,135847.47,1,144880.81,"0"
"6302",765,32,178095.55,1,47247.56,"0"
"6303",712,53,134729.99,2,132702.64,"0"
"6304",660,30,146301.31,1,96847.91,"0"
"6305",756,39,149363.12,2,109098.39,"0"
"6306",704,27,147004.34,1,64381.33,"1"
"6307",687,63,137715.66,1,37938.74,"0"
"6308",705,38,123894.43,1,21177.1,"0"
"6309",686,47,170935.94,1,173179.79,"1"
"6310",630,31,112373.49,2,131167.98,"0"
"6311",625,49,80816.45,1,20018.79,"0"
"6312",735,34,0,2,71095.41,"0"
"6313",757,34,101861.36,2,187011.96,"0"
"6314",597,46,0,2,58667.16,"1"
"6315",642,19,113905.48,1,176137.2,"0"
"6316",806,30,168078.83,1,85028.36,"1"
"6317",604,40,84315.02,1,36209.1,"0"
"6318",570,29,122028.65,2,173792.77,"0"
"6319",669,50,201009.64,1,158032.5,"1"
"6320",648,53,111201.41,1,121542.29,"0"
"6321",523,40,102967.41,1,128702.1,"1"
"6322",589,27,0,2,144181.48,"0"
"6323",537,38,0,2,41233.97,"0"
"6324",656,46,141535.52,1,50595.15,"1"
"6325",662,37,0,2,151871.84,"0"
"6326",700,30,0,1,174971.64,"0"
"6327",640,55,132436.34,1,978.66,"0"
"6328",739,25,113113.12,1,129181.27,"0"
"6329",850,45,127258.79,1,192744.23,"1"
"6330",588,41,106116.56,2,198766.61,"0"
"6331",689,67,157094.78,1,99490.01,"0"
"6332",684,56,78707.16,1,99398.36,"0"
"6333",507,31,111589.67,1,150037.19,"0"
"6334",682,50,121818.84,2,124151.37,"0"
"6335",684,38,105069.98,2,198355.28,"0"
"6336",640,39,131607.28,4,6981.43,"1"
"6337",476,37,0,1,55775.84,"1"
"6338",656,75,0,2,1276.87,"0"
"6339",677,25,130866.19,1,42410.21,"0"
"6340",718,41,0,2,27509.52,"1"
"6341",664,32,133705.74,1,134455.84,"0"
"6342",662,33,0,2,68064.83,"0"
"6343",572,37,133043.66,1,111243.09,"0"
"6344",NA,41,104631.67,1,95551.22,"0"
"6345",667,39,83765.35,2,118358.54,"0"
"6346",668,32,0,2,777.37,"0"
"6347",598,19,150348.37,1,173784.04,"0"
"6348",474,37,0,2,57175.32,"0"
"6349",547,43,92350.36,1,80262.91,"0"
"6350",758,23,122739.1,1,102460.84,"1"
"6351",717,34,0,2,119313.74,"0"
"6352",850,39,79259.99,1,186910.74,"0"
"6353",695,42,121453.63,1,46374.64,"0"
"6354",747,32,67495.04,2,77370.37,"0"
"6355",692,24,120596.93,1,180490.53,"0"
"6356",601,46,98202.76,1,137763.93,"0"
"6357",601,42,96763.89,1,199242.65,"0"
"6358",676,36,0,2,3173.31,"0"
"6359",632,38,86569.76,2,98090.91,"0"
"6360",713,32,117094.02,1,149558.83,"1"
"6361",657,37,163607.18,1,44203.55,"0"
"6362",690,32,106683.52,2,137916.49,"0"
"6363",591,36,135216.8,1,122022.89,"0"
"6364",774,26,93844.69,1,28415.36,"0"
"6365",585,35,0,2,98621.04,"1"
"6366",721,46,115764.32,2,102950.79,"0"
"6367",753,50,0,2,861.4,"0"
"6368",657,38,123770.46,1,47019.66,"1"
"6369",766,45,0,2,147184.74,"0"
"6370",602,34,98382.72,1,39542,"0"
"6371",517,45,0,1,172674.36,"1"
"6372",550,22,139096.85,1,129890.94,"0"
"6373",730,26,0,2,185808.7,"0"
"6374",674,42,0,2,4292.72,"0"
"6375",630,50,81947.76,1,63606.22,"1"
"6376",793,25,100913.57,1,10579.72,"0"
"6377",572,23,126873.52,1,67040.12,"0"
"6378",620,29,0,2,153392.28,"0"
"6379",673,51,79563.36,2,172200.91,"0"
"6380",671,23,123943.18,1,159553.27,"0"
"6381",537,26,106397.75,1,103563.23,"0"
"6382",621,31,136658.61,1,148689.13,"0"
"6383",567,40,118628.8,1,91973.63,"0"
"6384",497,47,0,1,90055.08,"0"
"6385",529,43,0,2,79476.63,"0"
"6386",645,49,160133.88,1,88391.97,"0"
"6387",633,39,129189.15,2,170998.83,"0"
"6388",451,33,0,2,184954.11,"0"
"6389",655,26,106198.5,1,32020.42,"0"
"6390",595,31,0,2,189995.86,"0"
"6391",427,29,141325.56,1,93839.3,"0"
"6392",526,32,131938.92,2,1795.93,"0"
"6393",655,32,130935.56,1,9241.83,"1"
"6394",470,30,101140.76,1,50906.65,"0"
"6395",684,33,140700.61,1,103557.93,"0"
"6396",814,29,97086.4,2,197276.13,"0"
"6397",668,34,0,1,99984.86,"0"
"6398",710,38,130588.82,1,154997.64,"0"
"6399",509,26,0,2,6177.83,"0"
"6400",538,28,164365.44,1,5698.97,"0"
"6401",629,31,0,2,93881.75,"0"
"6402",653,27,0,2,96429.29,"0"
"6403",574,41,0,2,70550,"0"
"6404",747,40,0,1,57817.84,"1"
"6405",684,45,148071.39,1,183575.01,"0"
"6406",713,36,133889.35,1,143265.65,"0"
"6407",573,44,0,2,62424.46,"0"
"6408",560,35,0,2,3701.63,"0"
"6409",718,39,0,2,63889.1,"0"
"6410",737,39,130051.66,2,55356.39,"1"
"6411",691,40,0,2,145613.17,"0"
"6412",704,39,124640.51,1,116511.12,"1"
"6413",650,32,84906.45,1,163216.48,"0"
"6414",798,28,0,2,2305.27,"0"
"6415",724,37,125489.4,1,118570.53,"0"
"6416",756,38,119208.85,1,169763.89,"1"
"6417",833,37,151226.18,2,136129.49,"0"
"6418",584,38,115341.55,1,173632.92,"0"
"6419",598,40,171178.25,1,137980.58,"1"
"6420",744,38,73023.17,2,78770.86,NA
"6421",614,40,113348.5,1,77789.01,"0"
"6422",844,38,111501.66,1,119333.38,"0"
"6423",781,23,107433.48,1,173843.21,"0"
"6424",589,37,138497.84,1,18988.58,"0"
"6425",714,33,103121.33,2,49672.01,"0"
"6426",676,29,140720.93,1,36221.18,"0"
"6427",726,44,0,2,26733.86,"0"
"6428",727,39,80615.46,2,180962.32,"0"
"6429",596,29,0,2,116696.77,"0"
"6430",655,30,83173.98,2,184259.6,"0"
"6431",690,48,0,2,3149.1,"0"
"6432",572,38,0,2,133122.62,"0"
"6433",602,48,76595.08,2,127095.14,"0"
"6434",490,31,145260.23,1,114066.77,"0"
"6435",754,27,0,2,144134.64,"0"
"6436",527,58,137318.42,1,126144.96,"0"
"6437",763,58,187911.55,1,35825.18,"0"
"6438",576,19,0,2,72306.07,"0"
"6439",730,26,0,1,34542.41,"0"
"6440",705,64,153469.26,3,146573.66,"1"
"6441",653,41,104584.11,1,15126.32,"1"
"6442",585,36,0,2,180318.6,"0"
"6443",650,50,129667.77,1,42028.16,"0"
"6444",605,39,105317.73,2,138021.36,"0"
"6445",701,30,0,2,115650.63,"0"
"6446",745,38,0,2,194230.82,"0"
"6447",719,37,101455.7,1,25803.59,"1"
"6448",694,34,127900.03,1,101737.8,"0"
"6449",534,41,0,2,13871.34,"0"
"6450",828,42,0,1,186071.14,"0"
"6451",647,29,0,2,179032.68,"0"
"6452",776,33,115130.34,1,129525.5,"1"
"6453",638,34,114543.27,1,97755.29,"0"
"6454",504,40,0,2,146703.36,"0"
"6455",579,29,73194.52,2,129209.09,"0"
"6456",616,59,153861.1,1,17699.48,"0"
"6457",555,29,128744.04,1,47454.93,"0"
"6458",655,27,0,2,108008.05,"0"
